NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N,HasSafetyRec,ReportType,OriginalPublishDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,ProbableCause,EventID,Latitude,Longitude,Make,Model,AirCraftCategory,AirportID,AirportName,AmateurBuilt,NumberOfEngines,Scheduled,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,Operator,ReportStatus,RepGenFlag,DocketUrl,DocketPublishDate
CHI04IA178,INC,59654,2004-07-06T11:10:00Z,Milwaukee,Wisconsin,United States,,N87SK,FALSE,DirectorBrief,2005-06-08T04:00:00Z,None,0,0,0,The fatigue fracture of the left main landing gear during landing roll.,,42.947223,-87.896667,Beech,1900D,AIR,MKE,GENERAL MITCHELL INTERNATIONAL,FALSE,2,SCHD,,121,Minor,VMC,,Completed,FALSE,,
NYC04IA152,INC,59538,2004-06-30T07:25:00Z,Manchester,New Hampshire,United States,,"N348NB, N668BR",FALSE,DirectorBrief,2005-06-08T04:00:00Z,None,0,0,0,"The Airbus captain's misjudged clearance, which resulted the left wing of the Airbus contacting the rudder of the stationary Canadair.",,42.932498,-71.435554,"Airbus Industrie, Canadair","A319-114, CL-600-2B19","AIR,AIR",MHT,Manchester,"FALSE,FALSE","2,2",SCHD,",","121,121","Minor,Minor",VMC,",Atlantic Coast Airlines Inc.",Completed,FALSE,,
FTW04IA160,INC,59429,2004-06-11T11:03:00Z,Dallas,Texas,United States,,N843RP,FALSE,DirectorBrief,2005-07-07T04:00:00Z,Minor,0,0,1,"The loss of pressure in Electrohydraulic Servovalve (EHSV) within the nose wheel steering manifold due to contamination in the C1 orifice of the valve, which resulted in an uncommanded turn of the nose wheel during landing rollout.  A contributing factor was the pilot's improper use of the steering handwheel when attempting to correct directional control during the landing roll.",,32.891387,-97.036109,Embraer,EMB-135LR,AIR,DFW,Dallas/Ft. Worth International,FALSE,2,SCHD,,121,Minor,VMC,,Completed,FALSE,,
CHI04LA148,ACC,59532,2004-06-04T19:17:00Z,Liberal,Kansas,United States,,N757LV,FALSE,DirectorBrief,2005-03-30T05:00:00Z,Serious,0,1,0,The adverse weather encountered during cruise flight by the flight crew and the flight attendant not being restrained.  A contributing factor was the convective activity.,,37.035764,-100.92203,Boeing,737-7H4,AIR,,,FALSE,2,SCHD,,121,None,VMC,,Completed,FALSE,,
ANC04IA058,INC,59358,2004-05-31T15:13:00Z,Anchorage,Alaska,United States,,N550NW,FALSE,DirectorBrief,2005-04-28T04:00:00Z,Minor,0,0,1,"The failure of the flight attendant to follow the appropriate door opening procedure by remaining clear of the door handle when the passenger door was opened from the outside by customer service personnel, which resulted in a wrist injury to the flight attendant when she was struck by the door handle.",,61.174446,-149.996383,Boeing,757-251,AIR,PANC,Anchorage International,FALSE,2,SCHD,,121,None,VMC,,Completed,FALSE,,
CHI04LA127,ACC,59337,2004-05-26T18:20:00Z,Near St. Louis,Missouri,United States,,N573AA,FALSE,DirectorBrief,2005-02-24T05:00:00Z,Serious,0,1,1,The unexpected encounter with convective turbulence which resulted in a flight attendant being injured.,,38.747776,-90.36,McDonnell Douglas,DC-9-82 (MD-82),AIR,STL,St. Louis International,FALSE,2,SCHD,,121,None,VMC,,Completed,FALSE,,
DCA04MA045,ACC,59179,2004-05-09T01:01:00Z,San Juan,Puerto Rico,United States,AAR0502,N438AT,TRUE,Report,2005-12-08T05:00:00Z,Serious,0,1,19,the captain's failure to execute proper techniques to recover from the bounced landings and his subsequent failure to execute a go-around.,,18.469318,-66.100006,ATR,72,AIR,SUJ,Luis Munoz Minor,FALSE,2,SCHD,,121,Destroyed,VMC,Executive Airlines,Completed,FALSE,,
NYC04IA116,INC,59160,2004-05-03T13:30:00Z,Allentown,Pennsylvania,United States,,N441JS,FALSE,DirectorBrief,2005-07-07T04:00:00Z,None,0,0,0,"The opening of the main cabin door after takeoff, for undetermined reasons.",,40.652221,-75.440277,Dornier,DO-328-100,AIR,ABE,Lehigh Valley International,FALSE,2,SCHD,,121,None,VMC,PSA AIRLINES INC,Completed,FALSE,,
DCA04WA043,ACC,59130,2004-04-28T10:00:00Z,Bogota,,Colombia,,N189AX,FALSE,None,,Minor,0,0,1,,,0,0,Boeing,DC-10-30,AIR,,,FALSE,,NSCH,,121,Substantial,,CHALLENGE AIR CARGO INC,N/A,FALSE,,
DCA04WA041,ACC,59128,2004-04-27T04:00:00Z,Melo,,Uruguay,,N715FE,FALSE,None,,None,0,0,0,,,0,0,Fokker,F27-500,AIR,,,FALSE,,NSCH,,121,Substantial,,FEDERAL EXPRESS CORP,N/A,FALSE,,
DEN04IA063,INC,59082,2004-04-17T15:55:00Z,Colorado Spring,Colorado,United States,,N17231,FALSE,DirectorBrief,2004-09-01T04:00:00Z,None,0,0,0,The failed air conditioning fan by-pass check valve and the subsequent overtemperature of the air conditioning pack.,,38.805831,-104.700279,Canadair,CL-600-2B19,AIR,COS,Colorado Springs Municipal,FALSE,2,SCHD,,121,Minor,VMC,"Mesa Airlines, Inc.",Completed,FALSE,,
NYC04LA107,ACC,59065,2004-04-14T18:45:00Z,Beach Haven,New Jersey,United States,,N448WN,FALSE,DirectorBrief,2004-12-28T05:00:00Z,Serious,0,1,0,An encounter with turbulence during cruise flight.,,39.523334,-74.13861,Boeing,737-700,AIR,,,FALSE,2,SCHD,,121,None,IMC,,Completed,FALSE,,
DEN04IA060,INC,59044,2004-04-11T15:25:00Z,Denver,Colorado,United States,,N609QX,FALSE,DirectorBrief,2004-12-03T05:00:00Z,None,0,0,0,The total failure of the airplane's number 1 system hydraulic pump.,,39.858612,-104.666946,Canadair,CL-600-2C10,AIR,DEN,Denver International Airport,FALSE,2,SCHD,,121,None,VMC,Horizon Air,Completed,FALSE,,
CHI04LA126,ACC,59466,2004-04-10T19:35:00Z,St. Louis,Missouri,United States,,N662SW,FALSE,DirectorBrief,2006-07-31T04:00:00Z,Serious,0,1,0,The inadvertent encounter with turbulence which resulted in the injury to the flight attendant.,,38.747776,-90.36,Boeing,737-300,AIR,,,FALSE,2,SCHD,,121,None,IMC,,Completed,FALSE,,
NYC04LA099,ACC,58988,2004-04-01T20:30:00Z,Windsor Locks,Connecticut,United States,,N149CJ,FALSE,DirectorBrief,2005-06-08T04:00:00Z,None,0,0,0,"The fuel truck driver's failure to maintain clearance with a taxiing airplane, resulting in the collision between the fuel truck and the airplane.  A factor in the accident was the night condition.",,41.938888,-72.683052,Beech,1900D,AIR,BDL,Bradley International Airport,FALSE,2,SCHD,,121,Substantial,VMC,,Completed,FALSE,,
CHI04LA086,ACC,58926,2004-03-15T19:15:00Z,Manhattan,Kansas,United States,,N155ZV,FALSE,DirectorBrief,2004-09-01T04:00:00Z,None,0,0,0,"The captain's improper decision due to his attempt to taxi back onto the runway after coming to a stop in the grass, and the resulting collapse of nose landing gear.  Contributing factors were the inoperative nose wheel steering, the pilot's inability to maintain directional control during the landing roll due to the crosswind, and the high crosswind component.  Additional factors were the uneven transition between the grass and the runway pavement, as well as the soft grass.",,39.140834,-96.670829,Beech,1900D,AIR,MHK,Manhattan Muni,FALSE,2,SCHD,,121,Substantial,VMC,Air Midwest Airlines Inc.,Completed,FALSE,,
MIA04IA056,INC,58883,2004-03-11T08:53:00Z,Fort Lauderdale,Florida,United States,,N682FE,FALSE,DirectorBrief,2005-12-20T05:00:00Z,None,0,0,0,The flight crews' inadvertent setting of the parking brake during flight resulting in the airplane being landed with the parking brake set and failure of all 8 main landing gear tires during the landing rollout.,,26.0725,-80.152496,Airbus Industrie,A300F4-605R,AIR,FLL,Fort Lauderdale/Hollywood,FALSE,2,SCHD,,121,Minor,VMC,FEDERAL EXPRESS CORP,Completed,FALSE,,
DEN04IA050,INC,58874,2004-03-05T22:25:00Z,Denver,Colorado,United States,,"N467UA, N482UA",FALSE,DirectorBrief,2004-10-28T04:00:00Z,None,0,0,0,"the flight crew’s failure to maintain clearance from the other airplane and the ground crews' failure to follow proper pushback procedures.  Factors contributing to the incident were the flight crew’s inadequate visual lookout, the other airplane ground crew's confusing visual signals to the flight crew, and the flight crew’s inability to understand the signals being given to them.",,39.858612,-104.666946,"Airbus Industrie, Airbus Industrie","A320-232, A320-232","AIR,AIR",DEN,DENVER INTL,"FALSE,FALSE","2,2",SCHD,",","121,121","Minor,Minor",VMC,,Completed,FALSE,,
ATL04IA085,INC,58916,2004-03-05T17:39:00Z,Atlanta,Georgia,United States,,N978AT,FALSE,DirectorBrief,2005-03-30T05:00:00Z,None,0,0,0,The failure of the tantalum capacitor and the permanent magnet generator input transformer which resulted in total electrical system failure.,,33.640277,0,Boeing,717-200,AIR,ATL,THE WILLIAM B HARTSFIELD ATLAN,FALSE,2,SCHD,,121,None,VMC,AIRTRAN AIRWAYS INC,Completed,FALSE,,
CHI04LA084,ACC,58853,2004-03-01T16:22:00Z,Janesville,Wisconsin,United States,,N516UA,FALSE,DirectorBrief,2005-06-08T04:00:00Z,Serious,0,1,0,The unexpected encounter with convective turbulence.,,42.619445,-89.040275,Boeing,757-200,AIR,,,FALSE,2,SCHD,,121,None,VMC,,Completed,FALSE,,
CHI04LA077,ACC,58811,2004-02-24T23:10:00Z,Romulus,Michigan,United States,,N420XJ,FALSE,DirectorBrief,2005-06-08T04:00:00Z,None,0,0,0,"The visual lookout not maintained and the procedures not followed by the  Push Tug Operator during the pushback.  Factors were the parked airplane, the dark night, and the inadequate surveillance of the pushback by airline management.",,42.212223,-83.353332,Saab-Scania AB (Saab),Saab 340B,AIR,DTW,DETROIT METROPOLITAN WAYNE COU,FALSE,2,SCHD,,121,Substantial,VMC,MESABA AVIATION INC,Completed,FALSE,,
SEA04IA045,INC,58851,2004-02-24T11:30:00Z,Seattle,Washington,United States,,N368SW,FALSE,DirectorBrief,2005-06-08T04:00:00Z,None,0,0,0,"The First Officer's misidentification of the parallel taxiway as the active runway, resulting in the need for a sidestep maneuver while on short final for a full-stop landing. Factors include sun-glare from wet paved surfaces, a visual illusion created by the size and shape of the taxiway, and the Captain's failure to adequately monitor the First Officer’s approach.",,47.44889,-122.309448,Boeing,737-300,AIR,KSEA,Seattle-Tacoma Inyternational,FALSE,,SCHD,,121,None,VMC,,Completed,FALSE,,
NYC04LA063,ACC,58695,2004-02-01T19:00:00Z,Pittsburgh,Pennsylvania,United States,,N158SD,FALSE,DirectorBrief,2005-03-30T05:00:00Z,None,0,0,0,"The failure of the baggage cart E-hitch pin, which resulted in the baggage cart separating from its tug, and subsequently impacting a parked airplane.",,40.496665,-80.23278,Saab-Scania AB (Saab),340A,AIR,PIT,Pittsburgh Int'l Airport,FALSE,2,SCHD,,121,Substantial,VMC,Shuttle America,Completed,FALSE,,
DCA04IA018,INC,58639,2004-01-19T18:20:00Z,Bangor,Massachusetts,United States,,N734EK,FALSE,DirectorBrief,2007-11-30T05:00:00Z,None,0,0,0,Severe wear of the internal threads of the rudder interconnection contol rod which led to disengagement.,,0,0,Embraer,135,AIR,,,FALSE,,SCHD,,121,Minor,VMC,SIMMONS AIRLINES INC,Completed,FALSE,,
CHI04IA056,INC,58638,2004-01-18T00:11:00Z,Rapid City,South Dakota,United States,,N595SW,FALSE,DirectorBrief,2007-02-02T05:00:00Z,None,0,0,0,"The copilot's failure to maintain control of the airplane during the landing and the captain's delay in initiating remedial action.  Factors contributing to the accident were the low ceiling and low visibility due to fog, and the aircraft's deviation from expected performance due to airframe icing.",,44.045276,-103.05722,Bombardier,CL-600-2B19,AIR,RAP,Rapid City Regional Airport,FALSE,2,SCHD,,121,Minor,IMC,SKYWEST AIRLINES INC,Completed,FALSE,,
DCA04MA011,ACC,58503,2003-12-18T14:26:00Z,Memphis,Tennessee,United States,AAR0501,N364FE,TRUE,Report,2005-06-02T04:00:00Z,Minor,0,0,2,1) the first officer's failure to properly apply crosswind landing techniques to align the airplane with the runway centerline and to properly arrest the airplane's descent rate (flare) before the airplane touched down; and 2) the captain's failure to adequately monitor the first officer's performance and command or initiate corrective action during the final approach and landing.,,35.030025,-90.00962,McDonnell Douglas,MD-10-10F,AIR,MEM,MEMPHIS INTL,FALSE,3,NSCH,,121,Destroyed,VMC,,Completed,FALSE,,
ATL04LA053,ACC,58511,2003-12-14T21:55:00Z,Miami,Florida,United States,,N445AW,FALSE,DirectorBrief,2004-10-28T04:00:00Z,None,0,0,0,The tug operator's  loss of control and his failure to maintain clearance from the aircraft during pushback operations.,,25.799722,-80.294998,Canadair,CL-600-2B19,AIR,MIA,Miami International,FALSE,2,SCHD,,121,Substantial,VMC,,Completed,FALSE,,
NYC04LA042,ACC,58410,2003-12-02T18:45:00Z,Jamaica,New York,United States,,N916CA,FALSE,DirectorBrief,2004-12-28T05:00:00Z,None,0,0,0,"An encounter with an unoccupied belt loader, after the belt loader driver inadvertently fell to the ground while maneuvering.  Factors in this accident were the gusty wind conditions and the failure of the operator to require that persons operating belt loaders use seat belts.",,40.63972,-73.778892,Canadair,CL-600-2B19,AIR,JFK,John F. Kennedy Int'l,FALSE,2,SCHD,,121,Substantial,VMC,COMAIR INC,Completed,FALSE,,
DEN04IA026,INC,58411,2003-11-29T10:40:00Z,Denver,Colorado,United States,,N303FL,FALSE,DirectorBrief,2004-06-02T04:00:00Z,None,0,0,0,The restricted movement of the flight control yoke and tiller wheel steering for reasons undetermined.,,39.858333,-104.666946,Boeing,737-3M8,AIR,DEN,Denver International,FALSE,2,SCHD,,121,None,VMC,Frontier Airlines Inc,Completed,FALSE,,
LAX04LA050,ACC,58372,2003-11-14T14:50:00Z,San Francisco,California,United States,,N178UA,FALSE,DirectorBrief,2007-04-25T04:00:00Z,None,0,0,0,"a tail strike due to a combination of the wind shifting from a headwind to a tailwind during rotation, and the pilot's control inputs for the crosswind condition.",,37.618888,-122.391387,Boeing,747-422,AIR,SFO,San Francisco International,FALSE,4,SCHD,,121,Substantial,VMC,UNITED AIR LINES INC,Completed,FALSE,,
CHI04LA033,ACC,58371,2003-11-12T21:15:00Z,Minneapolis,Minnesota,United States,,N442XJ,FALSE,DirectorBrief,2004-07-29T04:00:00Z,None,0,0,0,The in-flight collision with geese during approach.   The contributing factor was the bright night conditions,,44.978989,-93.25624,Saab-Scania,Saab 340B,AIR,MSP,Minneapolis- St. Paul Internat,FALSE,2,SCHD,,121,Substantial,VMC,Mesaba Airlines Inc.,Completed,FALSE,,
DEN04IA024,INC,58389,2003-11-10T13:45:00Z,Denver,Colorado,United States,,N254GL,FALSE,DirectorBrief,2004-06-02T04:00:00Z,None,0,0,0,"the ground personnel’s failure to maintain aircraft clearance, resulting in the collision. Contributing factors include ground communications not coordinated by the ground personnel, the flight crew's inadequate visual outlook and the parked airplane.",,39.85041,-104.699142,Beech,1900D,AIR,DEN,DENVER INTL,FALSE,2,SCHD,,121,Minor,VMC,,Completed,FALSE,,
DEN04LA019,ACC,58285,2003-11-01T14:15:00Z,Denver,Colorado,United States,,N956UA,FALSE,DirectorBrief,2004-03-30T05:00:00Z,Serious,0,1,1,the in-flight encounter with heavy to moderate turbulence.,,40.491943,-105.236389,Boeing,737-500,AIR,,,FALSE,2,SCHD,,121,None,VMC,UNITED AIR LINES INC,Completed,FALSE,,
MIA04LA004,ACC,58199,2003-10-16T18:12:00Z,Tampa,Florida,United States,,N764US,FALSE,DirectorBrief,2005-09-13T04:00:00Z,Serious,0,1,2,"An intermittent fault with the airplane's Brake Steering Control Unit (BSCU) for undetermined reasons, which resulted in a momentary loss of brakes and steering, and a serious injury to a flight attendant during the resultant sudden stop during taxi for takeoff.",,27.971944,-82.526947,Airbus Industrie,A-319-112,AIR,KTPA,Tampa International Airport,FALSE,2,SCHD,,121,None,VMC,,Completed,FALSE,,
DEN04IA012,INC,58212,2003-10-12T08:17:00Z,Denver,Colorado,United States,,N375FE,FALSE,DirectorBrief,2004-06-30T04:00:00Z,None,0,0,0,"the manufacturer's improper installation of the inboard slat drive mechanism's lower left hand anti-torque strut, which resulted in the axial migration of the rod-end bearing, the binding of the anti-torque strut, and the subsequent activation of the slat take-off configuration warning horn. Contributing factors include the aborted take-off, the initiation of normal brakes during a high energy stop, and the main landing gear fire.",,39.858333,-104.666946,McDonnell Douglas,DC-10-10,AIR,DEN,Denver International,FALSE,3,SCHD,,121,Minor,VMC,,Completed,FALSE,,
LAX04LA007,ACC,58119,2003-10-07T12:57:00Z,San Francisco,California,United States,,"N222UA, JA709A",FALSE,DirectorBrief,2005-12-20T05:00:00Z,None,0,0,0,the failure of the taxiing Boeing 777's flight crew to maintain clearance from a Boeing 777 that was being pushed back from the gate.  Contributing to the accident was the failure of the local ramp controller to caution either aircrew of a possible movement conflict.,,37.618888,-122.374725,"Boeing, Boeing","777-22B, 777-281","AIR,AIR",KSFO,San Francisco International,"FALSE,FALSE","2,2",SCHD,",","121,129","Substantial,Substantial",VMC,"UNITED AIRLINES INC,",Completed,FALSE,,
NYC04CA003,ACC,58103,2003-10-04T15:50:00Z,Boston,Massachusetts,United States,,N972AN,FALSE,DirectorBrief,2004-02-05T05:00:00Z,None,0,0,0,"The collision of a ground support vehicle with a parked aircraft, due to the faulty gearshift lever on the ground support vehicle.",,42.364166,-71.004997,Boeing,737,AIR,BOS,Boston,FALSE,2,SCHD,,121,Substantial,VMC,,Completed,FALSE,,
SEA04IA010,INC,58286,2003-10-02T08:40:00Z,Lyon,,France,,N479EV,FALSE,DirectorBrief,2004-09-01T04:00:00Z,None,0,0,0,An undetermined malfunction in an aircraft system while in cruise flight leading to a fire in the engine number four B Loop portion (Card A16) of the fire detection controls cardfile.,,0,0,Boeing,747-100,AIR,,,FALSE,4,SCHD,,121,Minor,VMC,,Completed,FALSE,,
NYC03LA208,ACC,58053,2003-09-27T12:00:00Z,Flushing,New York,United States,,N733KR,FALSE,DirectorBrief,2005-04-28T04:00:00Z,None,0,0,0,"The inadequate visual lookout by the driver of a ground vehicle, and by ground support personnel, which resulted in a subsequent collision between the airplane and ground vehicle.  A factor related to the accident was the failure of the pilot-in-command and ground personnel to coordinate ground-handling procedures.",,40.777221,-73.872497,Embraer,EMB-135,AIR,LGA,La Guardia Airport,FALSE,2,SCHD,,121,Substantial,VMC,,Completed,FALSE,,
DCA03IA058,INC,58009,2003-09-25T07:50:00Z,DFW,Texas,United States,,N462AA,TRUE,DirectorBrief,2008-01-31T05:00:00Z,Minor,0,0,8,"The improper maintenance of the tailcone evacuation system, which prevented the evacuation slide from inflating during an evacuation due to smoke/fumes in the cabin.",,0,0,McDonnell Douglas,MD-80,AIR,,,FALSE,,SCHD,,121,None,,AMERICAN AIRLINES INC,Completed,FALSE,,
